Epoch,train loss,train acc,val loss,val acc
53,3.83697243531545,0.04065688775510204,3.8294014930725098,0.03896103896103896
54,3.9044395287831626,0.033854166666666664,3.9108827114105225,0.012987012987012988
55,3.8827788829803467,0.033854166666666664,3.874660015106201,0.012987012987012988
56,3.8490858475367227,0.050568664965986394,3.8912253379821777,0.03896103896103896
57,3.8939207792282104,0.037547831632653066,3.9100534915924072,0.012987012987012988
58,3.879499832789103,0.04065688775510204,3.9881041049957275,0.012987012987012988
59,3.8813870747884116,0.045865221088435375,3.9161651134490967,0.0
60,3.8908583323160806,0.041958971088435375,3.862959384918213,0.06493506493506493
61,3.8644888401031494,0.047672193877551026,3.8699700832366943,0.025974025974025976
62,3.8633197943369546,0.06308460884353741,3.904262065887451,0.012987012987012988
63,3.86513880888621,0.046662414965986394,3.8778140544891357,0.012987012987012988
64,3.865091244379679,0.04456313775510204,3.851201057434082,0.0
65,3.8645089864730835,0.046662414965986394,3.905547618865967,0.012987012987012988
66,3.898235321044922,0.04015199829931973,3.9106695652008057,0.012987012987012988
67,3.8842194080352783,0.033854166666666664,3.915074348449707,0.012987012987012988
68,3.8994075059890747,0.031542304421768703,3.8685100078582764,0.05194805194805195
69,3.887698849042257,0.03515625,3.87428617477417,0.025974025974025976
70,3.8902164697647095,0.041161777210884355,3.884047508239746,0.03896103896103896
71,3.9164309899012246,0.037255527210884355,3.855449676513672,0.05194805194805195
72,3.842393438021342,0.04846938775510204,3.8992679119110107,0.05194805194805195
73,3.901678125063578,0.045360331632653066,3.901609420776367,0.025974025974025976
74,3.8899302879969277,0.03704294217687074,3.908538341522217,0.05194805194805195
75,3.885796387990316,0.039354804421768703,3.9299232959747314,0.012987012987012988
76,3.867904623349508,0.05455463435374149,3.9375436305999756,0.0
77,3.868603984514872,0.05006377551020408,3.894463062286377,0.025974025974025976
78,3.8763883908589682,0.05628188775510204,3.894968032836914,0.025974025974025976
79,3.8856906493504844,0.038052721088435375,3.9128260612487793,0.012987012987012988
80,3.876258055369059,0.037255527210884355,3.879070281982422,0.012987012987012988
81,3.871566335360209,0.032552083333333336,3.91611385345459,0.025974025974025976
82,3.8735827604929605,0.041958971088435375,3.9090826511383057,0.025974025974025976
83,3.8677110274632773,0.045865221088435375,3.8390238285064697,0.012987012987012988
84,3.8666992584864297,0.04456313775510204,3.8721373081207275,0.05194805194805195
85,3.8837192058563232,0.034146471088435375,3.8941702842712402,0.05194805194805195
86,3.8890822728474936,0.035448554421768703,3.9762730598449707,0.012987012987012988
87,3.890312989552816,0.04065688775510204,3.92879581451416,0.0
88,3.878228704134623,0.043261054421768703,3.9117701053619385,0.025974025974025976
89,3.894731799761454,0.04094919217687074,3.8524534702301025,0.03896103896103896
90,3.909662961959839,0.037255527210884355,3.8585450649261475,0.03896103896103896
91,3.8642870982488,0.04405824829931973,3.926966667175293,0.03896103896103896
92,3.8775892655054727,0.033349277210884355,3.8561904430389404,0.05194805194805195
93,3.8799229065577188,0.04456313775510204,3.7956178188323975,0.03896103896103896
94,3.90907883644104,0.046954719387755105,3.9156787395477295,0.05194805194805195
95,3.883190155029297,0.04485544217687074,3.8606975078582764,0.025974025974025976
96,3.874742547671,0.058673469387755105,3.9213411808013916,0.025974025974025976
97,3.87836229801178,0.04846938775510204,3.953612804412842,0.012987012987012988
98,3.867953340212504,0.049771471088435375,3.9581563472747803,0.025974025974025976
99,3.9106454054514566,0.041958971088435375,3.9308102130889893,0.012987012987012988
100,3.8945072491963706,0.04615752551020408,3.9587767124176025,0.025974025974025976
101,3.9001813332239785,0.034146471088435375,3.950854778289795,0.012987012987012988
102,3.8645497957865396,0.043261054421768703,3.852189540863037,0.025974025974025976
103,3.891392946243286,0.04094919217687074,3.8526792526245117,0.05194805194805195
104,3.8704938888549805,0.05027636054421769,3.924468517303467,0.025974025974025976
105,3.862371484438578,0.054767219387755105,3.9413657188415527,0.03896103896103896
106,3.880734165509542,0.03595344387755102,3.990140914916992,0.012987012987012988
107,3.8961296478907266,0.039354804421768703,3.940512180328369,0.03896103896103896
108,3.883872071901957,0.050568664965986394,3.7883031368255615,0.025974025974025976
109,3.885606527328491,0.045068027210884355,3.939981460571289,0.03896103896103896
110,3.885853926340739,0.03204719387755102,3.847400188446045,0.05194805194805195
111,3.868452231089274,0.050860969387755105,3.9394595623016357,0.03896103896103896
112,3.892259955406189,0.04015199829931973,3.8919260501861572,0.03896103896103896
113,3.8720105489095054,0.058381164965986394,3.93450927734375,0.012987012987012988
114,3.8723899920781455,0.05418261054421769,3.8648321628570557,0.05194805194805195
115,3.8970481952031455,0.045068027210884355,3.901824474334717,0.06493506493506493
116,3.874921123186747,0.045068027210884355,3.925687313079834,0.025974025974025976
117,3.8861896991729736,0.034651360544217684,3.8423080444335938,0.025974025974025976
118,3.8696031173070273,0.034651360544217684,3.8923447132110596,0.025974025974025976
119,3.8526429732640586,0.050568664965986394,3.947343587875366,0.025974025974025976
120,3.887227455774943,0.034651360544217684,3.903679370880127,0.025974025974025976
121,3.9128156900405884,0.03985969387755102,3.9277501106262207,0.03896103896103896
122,3.900208512941996,0.02734375,3.9348208904266357,0.025974025974025976
123,3.848794857660929,0.04044430272108843,3.91878080368042,0.03896103896103896
124,3.8981431325276694,0.04485544217687074,3.9289309978485107,0.012987012987012988
125,3.8531910181045532,0.043261054421768703,3.887397289276123,0.012987012987012988
126,3.8595207929611206,0.050568664965986394,3.894282817840576,0.06493506493506493
127,3.891533931096395,0.02734375,3.868354320526123,0.025974025974025976
128,3.864471197128296,0.04846938775510204,3.820478677749634,0.05194805194805195
129,3.8927971919377646,0.037255527210884355,3.849097728729248,0.09090909090909091
130,3.885517398516337,0.026041666666666668,3.9585108757019043,0.03896103896103896
131,3.8695292472839355,0.043765943877551026,3.9553239345550537,0.012987012987012988
132,3.90032951037089,0.03284438775510204,3.844503879547119,0.05194805194805195
133,3.8893311818440757,0.025536777210884352,3.9278664588928223,0.025974025974025976
134,3.8536320527394614,0.04796449829931973,3.9598515033721924,0.012987012987012988
135,3.8654223680496216,0.03204719387755102,3.907249927520752,0.025974025974025976
136,3.855347911516825,0.052083333333333336,3.9043896198272705,0.012987012987012988
137,3.8889997005462646,0.034146471088435375,3.870669364929199,0.06493506493506493
138,3.869006951649984,0.03125,3.9249777793884277,0.012987012987012988
139,3.8732221126556396,0.04094919217687074,3.9371390342712402,0.012987012987012988
140,3.857056657473246,0.0390625,3.8387091159820557,0.05194805194805195
141,3.875383138656616,0.035448554421768703,3.896921157836914,0.03896103896103896
142,3.871846834818522,0.039142219387755105,3.917893409729004,0.025974025974025976
143,3.8711634476979575,0.051073554421768703,3.9478759765625,0.0
144,3.885852575302124,0.055272108843537414,3.7835135459899902,0.025974025974025976
145,3.8665525913238525,0.05397002551020408,3.9100000858306885,0.025974025974025976
146,3.8912599881490073,0.033349277210884355,3.967557430267334,0.012987012987012988
147,3.881970206896464,0.04637011054421769,3.893909454345703,0.012987012987012988
148,3.887461026509603,0.03284438775510204,3.906510353088379,0.025974025974025976
149,3.8738906383514404,0.043048469387755105,3.881645679473877,0.05194805194805195
150,3.890713890393575,0.03675063775510204,3.824777126312256,0.025974025974025976
151,3.8864906628926597,0.03204719387755102,3.949418544769287,0.0
152,3.8666946490605674,0.051578443877551026,3.919672966003418,0.0
153,3.8887078364690146,0.043765943877551026,3.9327187538146973,0.03896103896103896
154,3.85947585105896,0.04876169217687074,3.9018490314483643,0.0
155,3.893132448196411,0.039354804421768703,3.9035322666168213,0.012987012987012988
156,3.87014102935791,0.03024022108843537,3.9127490520477295,0.0
157,3.891873002052307,0.031542304421768703,3.9324543476104736,0.012987012987012988
158,3.8856669267018638,0.036458333333333336,3.9062728881835938,0.03896103896103896
159,3.8841134309768677,0.035448554421768703,3.9047060012817383,0.012987012987012988
160,3.8787934382756553,0.048974277210884355,3.8926854133605957,0.03896103896103896
161,3.894495407740275,0.047672193877551026,3.8887298107147217,0.05194805194805195
162,3.8943505684534707,0.045068027210884355,3.8695695400238037,0.03896103896103896
163,3.865075469017029,0.034651360544217684,3.9107987880706787,0.0
164,3.885956088701884,0.046662414965986394,3.9642064571380615,0.05194805194805195
165,3.896178642908732,0.045068027210884355,3.919241428375244,0.025974025974025976
166,3.8843446572621665,0.03024022108843537,3.939253091812134,0.025974025974025976
167,3.8325995206832886,0.051073554421768703,3.889004707336426,0.025974025974025976
168,3.8717974424362183,0.03675063775510204,3.929886817932129,0.0
169,3.879618684450785,0.049266581632653066,3.964176654815674,0.012987012987012988
170,3.897325038909912,0.034146471088435375,3.8823745250701904,0.025974025974025976
171,3.850488066673279,0.04637011054421769,3.9083986282348633,0.05194805194805195
172,3.906910459200541,0.020833333333333332,3.850677490234375,0.03896103896103896
173,3.860761364301046,0.045068027210884355,3.9486377239227295,0.025974025974025976
174,3.8883105913798013,0.03675063775510204,3.8271243572235107,0.05194805194805195
175,3.8966216246287027,0.03624574829931973,3.8949954509735107,0.025974025974025976
176,3.8827943007151284,0.041454081632653066,3.9393084049224854,0.012987012987012988
177,3.8983307679494223,0.037547831632653066,3.8890974521636963,0.06493506493506493
178,3.886799176534017,0.041958971088435375,4.018396854400635,0.0
179,3.867418885231018,0.045360331632653066,3.8865015506744385,0.0
180,3.8581115007400513,0.047459608843537414,3.9991402626037598,0.05194805194805195
181,3.865896304448446,0.036458333333333336,3.8351848125457764,0.025974025974025976
182,3.8509875933329263,0.05657419217687074,3.962185859680176,0.05194805194805195
183,3.88874359925588,0.03985969387755102,3.935275077819824,0.012987012987012988
184,3.8476283152898154,0.05187074829931973,3.9499943256378174,0.0
185,3.8823126951853433,0.04405824829931973,3.983673095703125,0.012987012987012988
186,3.866441289583842,0.04796449829931973,3.980626106262207,0.012987012987012988
187,3.876838445663452,0.03985969387755102,3.8107118606567383,0.025974025974025976
188,3.885266423225403,0.050568664965986394,3.864732265472412,0.012987012987012988
189,3.895950198173523,0.039354804421768703,3.90500545501709,0.025974025974025976
190,3.8798860708872476,0.035448554421768703,3.8553149700164795,0.03896103896103896
191,3.8870985905329385,0.042756164965986394,3.9186575412750244,0.025974025974025976
192,3.8846395015716553,0.023729804421768707,3.9355287551879883,0.03896103896103896
193,3.8896958033243814,0.041161777210884355,3.885899066925049,0.012987012987012988
194,3.883760134379069,0.044270833333333336,3.884788990020752,0.025974025974025976
195,3.9103548526763916,0.026838860544217687,3.9184646606445312,0.025974025974025976
196,3.8882967631022134,0.035448554421768703,3.874270439147949,0.025974025974025976
197,3.903357982635498,0.041454081632653066,3.9255387783050537,0.0
198,3.902252991994222,0.03284438775510204,3.954679489135742,0.025974025974025976
199,3.8987869024276733,0.046662414965986394,3.9566948413848877,0.0
200,3.905837297439575,0.029443027210884352,3.8661599159240723,0.025974025974025976
201,3.891460657119751,0.045865221088435375,3.8807485103607178,0.025974025974025976
202,3.875668009122213,0.03595344387755102,3.894641876220703,0.025974025974025976
203,3.889486312866211,0.045572916666666664,3.8592302799224854,0.03896103896103896
204,3.8638398249944053,0.048974277210884355,3.8621826171875,0.06493506493506493
205,3.8606205383936563,0.028645833333333332,3.900085926055908,0.03896103896103896
206,3.8942760626475015,0.045068027210884355,3.8702433109283447,0.05194805194805195
207,3.8609560330708823,0.047167304421768703,3.937312126159668,0.0
208,3.866650859514872,0.047167304421768703,3.9378249645233154,0.0
209,3.8941157261530557,0.034651360544217684,3.9446985721588135,0.012987012987012988
210,3.868657430013021,0.050860969387755105,3.926482677459717,0.025974025974025976
211,3.869747837384542,0.039354804421768703,3.8990609645843506,0.06493506493506493
212,3.903239885965983,0.04846938775510204,3.866604804992676,0.012987012987012988
213,3.901301383972168,0.05266794217687074,3.9290053844451904,0.025974025974025976
214,3.8773017724355063,0.038849914965986394,4.029026031494141,0.0
215,3.871546427408854,0.039354804421768703,3.925373077392578,0.025974025974025976
216,3.8836944103240967,0.047459608843537414,3.8869893550872803,0.025974025974025976
217,3.902978698412577,0.028645833333333332,3.9349629878997803,0.05194805194805195
218,3.9068727493286133,0.050568664965986394,3.8954765796661377,0.03896103896103896
219,3.899169643719991,0.034943664965986394,3.8786418437957764,0.012987012987012988
220,3.8685017029444375,0.041454081632653066,3.939896583557129,0.025974025974025976
221,3.8878833850224814,0.030745110544217687,3.8952431678771973,0.0
222,3.8483283122380576,0.041666666666666664,3.9260330200195312,0.025974025974025976
223,3.8786800702412925,0.041161777210884355,3.8344650268554688,0.025974025974025976
224,3.89165727297465,0.054979804421768703,3.8628108501434326,0.025974025974025976
225,3.8886013428370156,0.03284438775510204,3.906928539276123,0.0
226,3.8787978887557983,0.041958971088435375,3.80792236328125,0.05194805194805195
227,3.901628772417704,0.042756164965986394,3.9345967769622803,0.03896103896103896
228,3.874715725580851,0.033349277210884355,3.884371757507324,0.05194805194805195
229,3.875213623046875,0.035740858843537414,3.91300106048584,0.03896103896103896
230,3.878505309422811,0.029947916666666668,3.837803363800049,0.025974025974025976
231,3.8535106579462686,0.04246386054421769,3.90316104888916,0.025974025974025976
232,3.8824955224990845,0.033641581632653066,3.8794710636138916,0.03896103896103896
233,3.8942991495132446,0.033854166666666664,3.9412295818328857,0.012987012987012988
234,3.8743039766947427,0.053677721088435375,3.8545706272125244,0.03896103896103896
235,3.8645701805750527,0.05006377551020408,3.849668025970459,0.012987012987012988
236,3.8546915849049888,0.05397002551020408,3.8969380855560303,0.03896103896103896
237,3.881497065226237,0.038557610544217684,3.9020028114318848,0.012987012987012988
238,3.870346109072367,0.042756164965986394,3.9337799549102783,0.03896103896103896
239,3.880661884943644,0.04615752551020408,3.8513600826263428,0.03896103896103896
240,3.892000118891398,0.051365858843537414,3.871488571166992,0.03896103896103896
241,3.8880563179651895,0.047167304421768703,3.8719584941864014,0.03896103896103896
242,3.865813732147217,0.049771471088435375,3.8280842304229736,0.0
243,3.880861242612203,0.033349277210884355,3.911740303039551,0.025974025974025976
244,3.8735329310099282,0.047167304421768703,3.8667032718658447,0.03896103896103896
245,3.869856913884481,0.045865221088435375,3.859834671020508,0.012987012987012988
246,3.8886592388153076,0.04246386054421769,3.8903450965881348,0.03896103896103896
247,3.865363041559855,0.045360331632653066,3.915530204772949,0.0
248,3.8661629358927407,0.037255527210884355,3.86018705368042,0.012987012987012988
249,3.8527724345525107,0.045865221088435375,3.9487452507019043,0.012987012987012988
250,3.899176319440206,0.05027636054421769,3.871583938598633,0.012987012987012988
251,3.8711981773376465,0.041161777210884355,3.897007942199707,0.03896103896103896
252,3.860070506731669,0.062287414965986394,3.8761003017425537,0.012987012987012988
253,3.9134151935577393,0.034146471088435375,3.8830764293670654,0.03896103896103896
254,3.8800485134124756,0.045360331632653066,3.9681003093719482,0.03896103896103896
255,3.8779803117116294,0.031542304421768703,3.8087894916534424,0.03896103896103896
256,3.8684563636779785,0.04846938775510204,3.909031867980957,0.025974025974025976
257,3.8874321778615317,0.028645833333333332,3.826920986175537,0.06493506493506493
258,3.859131415685018,0.07769982993197279,3.9056756496429443,0.03896103896103896
259,3.8788774013519287,0.04876169217687074,3.9213950634002686,0.0
260,3.8828611771265664,0.059470663265306124,3.9265949726104736,0.012987012987012988
261,3.8758341471354165,0.043765943877551026,3.941082000732422,0.03896103896103896
262,3.878525177637736,0.04456313775510204,3.8383309841156006,0.012987012987012988
263,3.8847572803497314,0.026838860544217687,3.931723117828369,0.025974025974025976
264,3.9085567792256675,0.038557610544217684,3.911787509918213,0.025974025974025976
265,3.86427640914917,0.038052721088435375,3.9638006687164307,0.012987012987012988
266,3.85082471370697,0.037255527210884355,3.847825765609741,0.06493506493506493
267,3.891844391822815,0.038052721088435375,3.965024948120117,0.025974025974025976
268,3.8522421518961587,0.05187074829931973,3.842989444732666,0.0
269,3.8864657084147134,0.04246386054421769,3.945919990539551,0.0
270,3.855048974355062,0.04637011054421769,3.8658487796783447,0.05194805194805195
271,3.901598890622457,0.037760416666666664,3.8453516960144043,0.025974025974025976
272,3.856518507003784,0.03985969387755102,3.900641918182373,0.05194805194805195
273,3.841117739677429,0.051073554421768703,3.8856253623962402,0.06493506493506493
274,3.8796191612879434,0.033854166666666664,3.8779075145721436,0.06493506493506493
275,3.8980281750361123,0.03204719387755102,3.892538070678711,0.09090909090909091
276,3.891931931177775,0.049771471088435375,3.889805316925049,0.025974025974025976
277,3.912671367327372,0.05968324829931973,3.8098456859588623,0.06493506493506493
278,3.874154249827067,0.043261054421768703,3.8628933429718018,0.05194805194805195
279,3.851081212361654,0.04296875,3.8758633136749268,0.03896103896103896
280,3.8920539220174155,0.04456313775510204,3.8441379070281982,0.025974025974025976
281,3.8712236086527505,0.039647108843537414,3.864577293395996,0.025974025974025976
282,3.8702656825383506,0.038849914965986394,4.0169677734375,0.025974025974025976
283,3.8459366957346597,0.05606930272108843,3.9234087467193604,0.025974025974025976
284,3.8524535497029624,0.05737138605442177,3.900404930114746,0.025974025974025976
285,3.869565010070801,0.045865221088435375,3.8013899326324463,0.06493506493506493
286,3.8579912185668945,0.04637011054421769,3.90920352935791,0.03896103896103896
287,3.8840386470158896,0.03284438775510204,3.9058592319488525,0.025974025974025976
288,3.8792938391367593,0.055564413265306124,3.8816182613372803,0.025974025974025976
289,3.8636990785598755,0.04637011054421769,3.8718459606170654,0.05194805194805195
290,3.9019505182902017,0.032552083333333336,3.907100200653076,0.025974025974025976
291,3.8640220562616983,0.053172831632653066,3.9287617206573486,0.06493506493506493
292,3.869099179903666,0.032552083333333336,3.922423839569092,0.03896103896103896
293,3.889014959335327,0.055564413265306124,3.8489606380462646,0.03896103896103896
294,3.8857715129852295,0.038557610544217684,3.912994384765625,0.05194805194805195
295,3.8847305377324424,0.043261054421768703,3.8821616172790527,0.025974025974025976
296,3.9079133669535318,0.038557610544217684,3.9126815795898438,0.0
297,3.8947845697402954,0.034146471088435375,3.877553939819336,0.05194805194805195
298,3.869094967842102,0.049771471088435375,3.89914608001709,0.012987012987012988
299,3.8611136277516684,0.043261054421768703,3.7983248233795166,0.025974025974025976
300,3.864304264386495,0.043765943877551026,3.9180963039398193,0.012987012987012988
301,3.9003310600916543,0.045865221088435375,3.9334328174591064,0.03896103896103896
302,3.85993758837382,0.037547831632653066,3.8320071697235107,0.05194805194805195
303,3.8908121983210244,0.034651360544217684,3.9384536743164062,0.0
304,3.881801207860311,0.044642857142857144,3.86564302444458,0.03896103896103896
305,3.8649508158365884,0.041161777210884355,3.8267900943756104,0.012987012987012988
306,3.903968334197998,0.03125,3.8805911540985107,0.025974025974025976
307,3.884375294049581,0.038557610544217684,3.8926079273223877,0.012987012987012988
308,3.8905117511749268,0.04796449829931973,3.981755256652832,0.03896103896103896
309,3.854402701059977,0.041958971088435375,3.9239296913146973,0.025974025974025976
310,3.9166084925333657,0.035448554421768703,3.867737293243408,0.03896103896103896
311,3.865931510925293,0.04405824829931973,3.894411563873291,0.025974025974025976
312,3.891031781832377,0.027636054421768707,3.985201358795166,0.05194805194805195
313,3.892640312512716,0.03204719387755102,3.889362335205078,0.03896103896103896
314,3.8837271134058633,0.03675063775510204,3.8693745136260986,0.012987012987012988
315,3.871628761291504,0.046662414965986394,3.8961193561553955,0.025974025974025976
316,3.9032923380533853,0.034146471088435375,3.8436739444732666,0.06493506493506493
317,3.8609195550282798,0.035448554421768703,3.863213539123535,0.05194805194805195
318,3.8841050465901694,0.038052721088435375,3.8728463649749756,0.025974025974025976
319,3.8697038888931274,0.053172831632653066,4.0226263999938965,0.0
320,3.8970130681991577,0.04065688775510204,3.8591229915618896,0.012987012987012988
321,3.9034772316614785,0.043261054421768703,3.893842935562134,0.025974025974025976
322,3.879799723625183,0.039354804421768703,3.904684066772461,0.012987012987012988
323,3.888652046521505,0.04846938775510204,3.844068765640259,0.012987012987012988
324,3.9105355739593506,0.034651360544217684,3.8575947284698486,0.03896103896103896
325,3.875763495763143,0.046875,3.9141128063201904,0.012987012987012988
326,3.8775210777918496,0.034651360544217684,3.8739049434661865,0.012987012987012988
327,3.894454757372538,0.025536777210884352,3.8630013465881348,0.025974025974025976
328,3.8801252841949463,0.05006377551020408,3.8699183464050293,0.05194805194805195
329,3.9009687503178916,0.030745110544217687,3.8508729934692383,0.025974025974025976
330,3.9045578638712564,0.038849914965986394,3.896738052368164,0.012987012987012988
331,3.887891093889872,0.054262329931972796,3.8544399738311768,0.03896103896103896
332,3.887537678082784,0.037255527210884355,3.8903450965881348,0.025974025974025976
333,3.8874456882476807,0.03595344387755102,3.8287718296051025,0.05194805194805195
334,3.8863735596338906,0.03443877551020408,3.8856866359710693,0.025974025974025976
335,3.8905970652898154,0.04456313775510204,3.8735978603363037,0.025974025974025976
336,3.8648492892583213,0.03624574829931973,3.9184658527374268,0.025974025974025976
337,3.9026235739390054,0.037760416666666664,3.90720272064209,0.0
338,3.8772199551264444,0.03284438775510204,3.8818018436431885,0.012987012987012988
339,3.867959499359131,0.041958971088435375,3.843492031097412,0.0
340,3.8899471759796143,0.034943664965986394,3.8809478282928467,0.025974025974025976
341,3.9002672036488852,0.03985969387755102,3.971639633178711,0.03896103896103896
342,3.875054438908895,0.043553358843537414,3.7829949855804443,0.025974025974025976
343,3.896463632583618,0.04015199829931973,3.944110870361328,0.025974025974025976
344,3.8890016078948975,0.029443027210884352,3.9051926136016846,0.025974025974025976
345,3.880090514818827,0.043261054421768703,3.8181378841400146,0.012987012987012988
346,3.903879165649414,0.03985969387755102,3.8955934047698975,0.025974025974025976
347,3.9127904971440635,0.029947916666666668,3.8874638080596924,0.025974025974025976
348,3.8723932902018228,0.0664859693877551,3.8891983032226562,0.03896103896103896
349,3.8409080505371094,0.04015199829931973,3.9164907932281494,0.012987012987012988
350,3.8930549224217734,0.06018813775510204,3.8767292499542236,0.012987012987012988
351,3.8739723761876426,0.04846938775510204,3.9307868480682373,0.012987012987012988
352,3.8602774143218994,0.047167304421768703,3.8837027549743652,0.012987012987012988
353,3.85587477684021,0.045068027210884355,3.8673040866851807,0.05194805194805195
354,3.906287590662638,0.036458333333333336,3.891909122467041,0.012987012987012988
355,3.862922509511312,0.056786777210884355,3.978245258331299,0.012987012987012988
356,3.8658668597539267,0.037760416666666664,3.914346694946289,0.03896103896103896
357,3.9000784953435264,0.028645833333333332,3.804381847381592,0.03896103896103896
358,3.861821452776591,0.05397002551020408,3.8493998050689697,0.0
359,3.874572436014811,0.04435055272108843,3.9116170406341553,0.025974025974025976
360,3.8775031566619873,0.039354804421768703,3.931544303894043,0.03896103896103896
361,3.8507508039474487,0.030745110544217687,3.8695068359375,0.012987012987012988
362,3.8742857774098716,0.03204719387755102,3.926901340484619,0.012987012987012988
363,3.8813000520070395,0.0234375,3.8965611457824707,0.05194805194805195
364,3.8939987818400064,0.037255527210884355,3.905726432800293,0.025974025974025976
365,3.920112411181132,0.03284438775510204,3.928574562072754,0.0
366,3.878649870554606,0.039354804421768703,3.8979415893554688,0.012987012987012988
367,3.8959341049194336,0.034651360544217684,3.795579433441162,0.03896103896103896
368,3.8596423864364624,0.06627338435374149,3.853621482849121,0.025974025974025976
369,3.87700625260671,0.045360331632653066,3.9206948280334473,0.012987012987012988
370,3.895948608716329,0.029443027210884352,3.9159059524536133,0.05194805194805195
371,3.8734550873438516,0.03985969387755102,3.9213106632232666,0.03896103896103896
372,3.8912253777186074,0.03125,3.8741910457611084,0.012987012987012988
373,3.8634462356567383,0.041161777210884355,3.8653690814971924,0.012987012987012988
374,3.872275193532308,0.045865221088435375,3.863173007965088,0.03896103896103896
375,3.892642339070638,0.038052721088435375,3.933055877685547,0.05194805194805195
376,3.905012766520182,0.029947916666666668,3.955796957015991,0.012987012987012988
377,3.9081178108851113,0.03284438775510204,3.8988215923309326,0.025974025974025976
378,3.85474701722463,0.037760416666666664,3.909748077392578,0.025974025974025976
379,3.866303284962972,0.04456313775510204,3.8779356479644775,0.025974025974025976
380,3.882742007573446,0.04065688775510204,3.961857795715332,0.0
381,3.860617438952128,0.047167304421768703,3.842205047607422,0.03896103896103896
382,3.8503816525141397,0.02814094387755102,3.829981803894043,0.05194805194805195
383,3.8544212182362876,0.047459608843537414,3.8646492958068848,0.05194805194805195
